,Unnamed: 0,state,response,coverage,education,employmentstatus,gender,location_code,marital_status,policy,renew_offer_type,sales_channel,vehicle_class,vehicle_size,customer_lifetime_value,effective_to_date,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,date,day,month,year,week
119,130.0,Arizona,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal,Offer1,Agent,Sports Car,Medsize,3103.923041,2011-02-05,74665.0,78.0,10.0,90.0,2.0,1.0,236.902001,2011-02-05,5,2,2011,5
120,131.0,Nevada,No,Basic,Bachelor,Employed,F,Rural,Married,Special,Offer1,Branch,Four-Door Car,Medsize,2981.875575,2011-02-24,0.0,83.0,26.0,89.0,0.0,1.0,582.679087,2011-02-24,24,2,2011,8
121,132.0,Oregon,No,Basic,Bachelor,Employed,F,Urban,Married,Personal,Offer1,Call Center,Four-Door Car,Medsize,8902.737595,2011-01-05,46833.0,112.0,6.0,3.0,0.0,9.0,64.109663,2011-01-05,5,1,2011,1
122,133.0,Arizona,No,Premium,College,Employed,M,Suburban,Married,Personal,Offer1,Agent,Four-Door Car,Small,5499.447223,2011-01-28,88768.0,68.0,17.0,77.0,0.0,7.0,326.4,2011-01-28,28,1,2011,4
123,134.0,Arizona,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Corporate,Offer1,Web,Four-Door Car,Small,15023.59858,2011-01-12,28262.0,192.0,9.0,77.0,0.0,3.0,921.6,2011-01-12,12,1,2011,2
124,135.0,Arizona,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal,Offer1,Agent,SUV,Medsize,2509.107875,2011-02-16,33555.0,63.0,17.0,11.0,0.0,1.0,101.89645,2011-02-16,16,2,2011,7
125,136.0,Oregon,No,Basic,High School or Below,Employed,F,Rural,Married,Special,Offer1,Branch,Sports Car,Medsize,,,,,,,,,,,0,0,0,0
126,137.0,Washington,No,Basic,College,Unemployed,F,Suburban,Single,Personal,Offer2,Agent,Four-Door Car,Small,3133.503432,2011-02-07,58850.0,78.0,20.0,26.0,0.0,1.0,143.747794,2011-02-07,7,2,2011,6
127,138.0,Oregon,No,Extended,College,Employed,F,Urban,Married,Personal,Offer4,Branch,Four-Door Car,Medsize,3837.451863,2011-01-13,21880.0,97.0,29.0,37.0,0.0,1.0,424.077159,2011-01-13,13,1,2011,2
128,139.0,Arizona,No,Extended,Bachelor,Employed,F,Urban,Single,Special,Offer3,Branch,Four-Door Car,Small,11790.49617,2011-01-03,25251.0,66.0,13.0,43.0,0.0,2.0,316.8,2011-01-03,3,1,2011,1
129,140.0,Oregon,No,Basic,College,Unemployed,M,Suburban,Single,Personal,Offer4,Web,Two-Door Car,Large,7838.068321,2011-02-17,0.0,69.0,9.0,12.0,0.0,2.0,2.704934,2011-02-17,17,2,2011,7
130,141.0,Arizona,No,Premium,Master,Employed,M,Urban,Married,Personal,Offer1,Call Center,SUV,Medsize,4305.808345,2011-01-21,24188.0,109.0,14.0,82.0,0.0,1.0,523.2,2011-01-21,21,1,2011,3
131,142.0,California,No,Extended,High School or Below,Unemployed,F,Suburban,Single,Personal,Offer3,Branch,Sports Car,Medsize,5973.976904,2011-01-26,41611.0,74.0,14.0,8.0,0.0,8.0,113.801497,2011-01-26,26,1,2011,4
132,143.0,Washington,No,Premium,High School or Below,Employed,M,Suburban,Married,Corporate,Offer3,Agent,SUV,Medsize,5670.442396,2011-01-31,28406.0,72.0,16.0,35.0,1.0,4.0,192.87572,2011-01-31,31,1,2011,5
133,144.0,Oregon,Yes,Extended,High School or Below,Unemployed,F,Suburban,Married,Personal,Offer1,Agent,Four-Door Car,Large,4731.749346,2011-01-02,69833.0,118.0,32.0,99.0,0.0,1.0,828.662719,2011-01-02,2,1,2011,52
134,145.0,Nevada,No,Extended,Bachelor,Employed,M,Urban,Married,Corporate,Offer4,Web,Four-Door Car,Medsize,8026.379641,2011-02-07,0.0,74.0,15.0,91.0,0.0,2.0,532.8,2011-02-07,7,2,2011,6
135,146.0,California,No,Basic,College,Unemployed,F,Suburban,Married,Corporate,Offer1,Call Center,Four-Door Car,Medsize,4022.963529,2011-01-26,0.0,117.0,6.0,1.0,0.0,1.0,975.107098,2011-01-26,26,1,2011,4
136,147.0,Arizona,No,Basic,Bachelor,Employed,F,Suburban,Divorced,Corporate,Offer1,Call Center,Two-Door Car,Medsize,9618.310865,2011-01-11,80536.0,119.0,5.0,83.0,0.0,3.0,53.798708,2011-01-11,11,1,2011,2
137,148.0,Arizona,No,Extended,High School or Below,Employed,F,Rural,Married,Personal,Offer2,Web,Four-Door Car,Medsize,2274.775451,2011-01-15,0.0,63.0,2.0,5.0,0.0,1.0,606.642452,2011-01-15,15,1,2011,2
138,149.0,Oregon,Yes,Premium,College,Unemployed,M,Suburban,Married,Corporate,Offer1,Branch,Four-Door Car,Large,9552.926922,2011-02-08,97732.0,79.0,0.0,70.0,0.0,2.0,289.9122,2011-02-08,8,2,2011,6
139,150.0,Washington,No,Basic,Bachelor,Employed,M,Suburban,Single,Personal,Offer4,Branch,Four-Door Car,Small,10388.55323,2011-01-11,61222.0,89.0,20.0,55.0,0.0,2.0,392.604371,2011-01-11,11,1,2011,2
140,151.0,Washington,Yes,Basic,High School or Below,Employed,M,Rural,Married,Personal,Offer2,Agent,Sports Car,Medsize,2470.121222,2011-01-09,0.0,74.0,7.0,20.0,0.0,1.0,721.242206,2011-01-09,9,1,2011,1
141,152.0,Arizona,No,Extended,High School or Below,Others,M,Suburban,Married,Personal,Offer4,Agent,SUV,Medsize,5619.068508,2011-02-04,50335.0,140.0,9.0,54.0,0.0,1.0,456.52385,2011-02-04,4,2,2011,5
142,153.0,Arizona,No,Extended,Bachelor,Others,F,Rural,Married,Personal,Offer1,Branch,SUV,Medsize,9047.119209,2011-01-21,0.0,127.0,30.0,11.0,0.0,6.0,1087.995426,2011-01-21,21,1,2011,3
143,154.0,California,No,Basic,Bachelor,Employed,F,Urban,Single,Personal,Offer2,Branch,Four-Door Car,Medsize,6692.143668,2011-02-16,63221.0,168.0,28.0,49.0,0.0,1.0,806.4,2011-02-16,16,2,2011,7
144,155.0,California,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal,Offer2,Web,Four-Door Car,Small,3731.504584,2011-02-24,0.0,96.0,31.0,34.0,0.0,1.0,460.8,2011-02-24,24,2,2011,8
145,156.0,Oregon,No,Extended,College,Employed,M,Rural,Single,Personal,Offer3,Agent,Four-Door Car,Medsize,3660.770258,2011-01-18,64495.0,92.0,34.0,30.0,0.0,1.0,251.992083,2011-01-18,18,1,2011,3
146,157.0,Oregon,No,Extended,Bachelor,Employed,F,Suburban,Married,Personal,Offer2,Agent,Four-Door Car,Small,7928.829252,2011-01-30,0.0,72.0,7.0,75.0,0.0,2.0,345.6,2011-01-30,30,1,2011,4
147,158.0,Arizona,Yes,Basic,College,Others,M,Suburban,Married,Personal,Offer2,Agent,Sports Car,Medsize,5011.751577,2011-01-09,28859.0,67.0,24.0,51.0,3.0,4.0,321.6,2011-01-09,9,1,2011,1
148,159.0,Arizona,No,Basic,Bachelor,Employed,F,Rural,Married,Personal,Offer1,Web,Two-Door Car,Large,7988.258292,2011-02-01,77330.0,99.0,0.0,21.0,0.0,3.0,99.257608,2011-02-01,1,2,2011,5
149,160.0,California,No,Basic,High School or Below,Unemployed,M,Suburban,Married,Corporate,Offer2,Agent,Two-Door Car,Medsize,3885.456401,2011-02-28,0.0,105.0,3.0,92.0,0.0,1.0,504.0,2011-02-28,28,2,2011,9
150,161.0,Washington,No,Basic,College,Employed,F,Urban,Married,Personal,Offer1,Agent,SUV,Medsize,2659.337982,2011-01-31,24495.0,70.0,29.0,65.0,0.0,1.0,336.0,2011-01-31,31,1,2011,5
151,162.0,California,Yes,Basic,College,Unemployed,F,Suburban,Divorced,Personal,Offer1,Agent,SUV,Medsize,8564.768226,2011-02-17,95697.0,107.0,29.0,29.0,0.0,9.0,178.006524,2011-02-17,17,2,2011,7
152,163.0,Washington,Yes,Basic,Bachelor,Others,F,Suburban,Single,Personal,Offer1,Branch,Four-Door Car,Medsize,4885.162511,2011-02-12,26372.0,126.0,11.0,7.0,0.0,1.0,604.8,2011-02-12,12,2,2011,6
153,164.0,California,No,Extended,Bachelor,Unemployed,M,Suburban,Single,Personal,Offer1,Agent,Four-Door Car,Medsize,9753.307106,2011-02-24,17514.0,127.0,2.0,5.0,0.0,3.0,8.312729,2011-02-24,24,2,2011,8
154,165.0,Oregon,No,Basic,Master,Others,M,Suburban,Married,Personal,Offer1,Agent,Four-Door Car,Small,2946.153697,2011-02-01,89270.0,74.0,17.0,90.0,0.0,1.0,316.599228,2011-02-01,1,2,2011,5
155,166.0,California,No,Basic,Bachelor,Unemployed,F,Suburban,Single,Personal,Offer1,Agent,Four-Door Car,Small,2581.110945,2011-02-06,29757.0,65.0,13.0,55.0,0.0,1.0,312.0,2011-02-06,6,2,2011,5
156,167.0,California,Yes,Basic,High School or Below,Unemployed,F,Suburban,Single,Personal,Offer1,Agent,Four-Door Car,Small,3517.385764,2011-01-23,51814.0,92.0,28.0,89.0,0.0,1.0,56.300724,2011-01-23,23,1,2011,3
157,170.0,California,No,Basic,College,Others,M,Suburban,Married,Personal,Offer4,Branch,Four-Door Car,Medsize,9743.350113,2011-01-21,24028.0,82.0,14.0,27.0,0.0,2.0,393.6,2011-01-21,21,1,2011,3
158,171.0,Oregon,No,Premium,Doctor,Others,F,Urban,Divorced,Personal,Offer2,Agent,Four-Door Car,Medsize,3873.647046,2011-01-20,28142.0,105.0,18.0,50.0,0.0,1.0,701.708239,2011-01-20,20,1,2011,3
159,172.0,Nevada,No,Basic,College,Employed,F,Rural,Divorced,Personal,Offer3,Agent,Four-Door Car,Medsize,7649.28199,2011-01-06,52705.0,64.0,14.0,8.0,1.0,2.0,128.705563,2011-01-06,6,1,2011,1
160,173.0,Nevada,No,Basic,College,Unemployed,F,Suburban,Married,Personal,Offer3,Agent,Four-Door Car,Small,2287.59692,2011-02-22,0.0,63.0,1.0,5.0,0.0,1.0,679.368378,2011-02-22,22,2,2011,8
161,174.0,California,Yes,Basic,High School or Below,Employed,M,Suburban,Single,Personal,Offer2,Call Center,Four-Door Car,Medsize,4475.424592,2011-02-27,84903.0,111.0,7.0,63.0,0.0,1.0,497.126827,2011-02-27,27,2,2011,8
162,175.0,California,No,Basic,Bachelor,Employed,F,Rural,Married,Personal,Offer2,Call Center,Sports Car,Medsize,8714.922135,2011-02-21,0.0,118.0,14.0,64.0,0.0,4.0,566.4,2011-02-21,21,2,2011,8
163,176.0,Washington,No,Basic,College,Employed,F,Rural,Married,Personal,Offer2,Agent,SUV,Medsize,2248.449633,2011-01-29,24910.0,63.0,7.0,63.0,1.0,1.0,347.857619,2011-01-29,29,1,2011,4
164,177.0,Arizona,No,Basic,Bachelor,Employed,F,Urban,Married,Personal,Offer2,Call Center,Two-Door Car,Medsize,7416.197322,2011-02-22,0.0,77.0,15.0,12.0,2.0,2.0,554.4,2011-02-22,22,2,2011,8
165,178.0,Washington,No,Basic,College,Unemployed,F,Suburban,Single,Personal,Offer3,Web,Two-Door Car,Medsize,7771.158973,2011-02-21,21876.0,68.0,12.0,28.0,0.0,2.0,465.41477,2011-02-21,21,2,2011,8
166,179.0,California,No,Basic,Bachelor,Employed,F,Suburban,Divorced,Personal,Offer2,Call Center,Sports Car,Small,6968.3419,2011-01-10,0.0,69.0,33.0,61.0,1.0,2.0,496.8,2011-01-10,10,1,2011,2
167,180.0,California,No,Premium,Bachelor,Unemployed,F,Suburban,Married,Personal,Offer1,Agent,Four-Door Car,Medsize,4250.282624,2011-01-18,0.0,61.0,17.0,1.0,1.0,7.0,292.8,2011-01-18,18,1,2011,3
168,182.0,Oregon,No,Basic,High School or Below,Employed,M,Suburban,Married,Personal,Offer2,Branch,Four-Door Car,Large,,,,,,,,,,,0,0,0,0
169,183.0,Nevada,No,Extended,Bachelor,Employed,M,Suburban,Single,Personal,Offer4,Agent,Four-Door Car,Small,,,,,,,,,,,0,0,0,0
170,184.0,California,No,Basic,Bachelor,Unemployed,M,Suburban,Single,Personal,Offer1,Agent,SUV,Medsize,2413.139714,2011-01-27,27501.0,63.0,20.0,0.0,0.0,1.0,542.319401,2011-01-27,27,1,2011,4
171,185.0,California,No,Basic,High School or Below,Employed,F,Suburban,Single,Personal,Offer3,Call Center,SUV,Small,15363.84716,2011-01-15,15897.0,101.0,30.0,99.0,0.0,2.0,303.148399,2011-01-15,15,1,2011,2
172,186.0,California,No,Basic,College,Employed,F,Suburban,Single,Corporate,Offer2,Branch,SUV,Medsize,8456.961887,2011-01-09,25141.0,73.0,12.0,4.0,1.0,2.0,25.438063,2011-01-09,9,1,2011,1
173,187.0,Arizona,Yes,Extended,Bachelor,Employed,F,Suburban,Married,Personal,Offer2,Agent,SUV,Medsize,2189.642522,2011-01-28,0.0,61.0,5.0,46.0,3.0,1.0,292.8,2011-01-28,28,1,2011,4
174,188.0,California,No,Extended,Bachelor,Employed,F,Urban,Single,Personal,Offer3,Branch,Four-Door Car,Medsize,5780.182197,2011-02-26,51066.0,74.0,23.0,0.0,0.0,8.0,787.993313,2011-02-26,26,2,2011,8
175,189.0,Oregon,No,Extended,College,Employed,M,Urban,Married,Personal,Offer3,Branch,Four-Door Car,Medsize,4639.981638,2011-01-04,28358.0,117.0,24.0,37.0,0.0,1.0,84.024413,2011-01-04,4,1,2011,1
176,190.0,California,No,Basic,Master,Employed,M,Urban,Married,Special,Offer4,Web,SUV,Medsize,4465.335703,2011-02-01,61846.0,112.0,1.0,48.0,0.0,1.0,215.8182,2011-02-01,1,2,2011,5
177,191.0,California,No,Basic,High School or Below,Unemployed,F,Suburban,Single,Special,Offer4,Branch,Two-Door Car,Small,5968.118877,2011-01-27,90972.0,74.0,3.0,47.0,0.0,8.0,232.926145,2011-01-27,27,1,2011,4
178,192.0,California,No,Basic,Bachelor,Employed,M,Suburban,Married,Personal,Offer2,Branch,Two-Door Car,Medsize,5097.763337,2011-02-14,0.0,74.0,3.0,95.0,0.0,7.0,532.8,2011-02-14,14,2,2011,7
179,193.0,Oregon,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal,Offer4,Agent,Two-Door Car,Small,4076.634665,2011-01-23,29549.0,104.0,17.0,51.0,0.0,1.0,710.433775,2011-01-23,23,1,2011,3
180,194.0,Arizona,No,Basic,High School or Below,Unemployed,F,Suburban,Divorced,Personal,Offer1,Branch,Four-Door Car,Small,12252.60179,2011-02-18,0.0,115.0,12.0,17.0,1.0,2.0,552.0,2011-02-18,18,2,2011,7
181,195.0,Washington,No,Extended,Bachelor,Employed,F,Suburban,Married,Personal,Offer1,Agent,Four-Door Car,Small,,,,,,,,,,,0,0,0,0
182,196.0,Oregon,No,Premium,High School or Below,Employed,M,Suburban,Single,Corporate,Offer4,Web,Luxury SUV,Medsize,4892.435461,2011-02-18,21709.0,62.0,28.0,17.0,0.0,3.0,408.374746,2011-02-18,18,2,2011,7
183,197.0,Oregon,No,Basic,Bachelor,Employed,M,Rural,Single,Special,Offer1,Branch,Four-Door Car,Medsize,9942.304791,2011-01-19,67890.0,85.0,23.0,57.0,0.0,2.0,408.0,2011-01-19,19,1,2011,3
184,199.0,California,Yes,Extended,College,Employed,M,Suburban,Married,Personal,Offer1,Branch,Four-Door Car,Medsize,3735.838129,2011-01-04,0.0,110.0,3.0,16.0,0.0,1.0,792.0,2011-01-04,4,1,2011,1
185,200.0,California,No,Premium,Master,Others,F,Suburban,Single,Personal,Offer1,Call Center,SUV,Medsize,13117.52215,2011-02-07,84311.0,111.0,11.0,98.0,4.0,2.0,532.8,2011-02-07,7,2,2011,6
186,201.0,Nevada,Yes,Extended,Bachelor,Others,F,Suburban,Single,Personal,Offer1,Agent,SUV,Medsize,4574.524094,2011-01-30,99316.0,114.0,26.0,53.0,0.0,1.0,754.358929,2011-01-30,30,1,2011,4
187,202.0,Arizona,No,Basic,High School or Below,Employed,F,Suburban,Married,Corporate,Offer2,Call Center,Four-Door Car,Medsize,5470.060561,2011-02-17,54507.0,138.0,20.0,11.0,0.0,1.0,702.990032,2011-02-17,17,2,2011,7
188,203.0,California,No,Basic,College,Unemployed,M,Suburban,Single,Personal,Offer1,Agent,SUV,Medsize,2978.84601,2011-01-13,64586.0,76.0,3.0,17.0,0.0,1.0,206.837111,2011-01-13,13,1,2011,2
189,204.0,California,No,Basic,High School or Below,Unemployed,M,Suburban,Single,Personal,Offer1,Call Center,Four-Door Car,Medsize,6410.967544,2011-02-08,61709.0,82.0,5.0,41.0,2.0,7.0,275.395894,2011-02-08,8,2,2011,6
190,205.0,California,No,Basic,College,Unemployed,M,Suburban,Single,Personal,Offer1,Agent,SUV,Medsize,4479.023088,2011-01-29,94656.0,111.0,12.0,79.0,1.0,1.0,459.738128,2011-01-29,29,1,2011,4
191,206.0,California,No,Basic,College,Employed,F,Urban,Married,Personal,Offer2,Branch,Four-Door Car,Medsize,2383.731879,2011-02-05,0.0,69.0,5.0,40.0,0.0,1.0,496.8,2011-02-05,5,2,2011,5
192,207.0,California,No,Premium,College,Employed,M,Suburban,Married,Corporate,Offer1,Branch,SUV,Small,2764.493659,2011-01-20,61085.0,70.0,27.0,34.0,1.0,1.0,336.0,2011-01-20,20,1,2011,3
193,208.0,Oregon,No,Basic,High School or Below,Employed,F,Suburban,Divorced,Corporate,Offer2,Agent,SUV,Medsize,7920.105377,2011-01-27,89284.0,67.0,7.0,31.0,3.0,2.0,321.6,2011-01-27,27,1,2011,4
194,209.0,Washington,No,Extended,Bachelor,Employed,F,Rural,Married,Personal,Offer3,Web,Four-Door Car,Medsize,6889.097981,2011-01-09,0.0,63.0,6.0,12.0,0.0,2.0,302.4,2011-01-09,9,1,2011,1
195,210.0,California,No,Extended,High School or Below,Employed,M,Suburban,Single,Personal,Offer2,Agent,Two-Door Car,Small,3274.194616,2011-01-11,31686.0,81.0,11.0,33.0,0.0,1.0,430.994107,2011-01-11,11,1,2011,2
196,211.0,California,Yes,Basic,College,Others,M,Suburban,Single,Special,Offer1,Agent,Four-Door Car,Medsize,9951.707743,2011-02-17,56855.0,255.0,12.0,1.0,0.0,1.0,1836.0,2011-02-17,17,2,2011,7
197,212.0,Washington,No,Extended,College,Employed,M,Urban,Married,Corporate,Offer2,Web,Two-Door Car,Small,2521.555686,2011-02-16,53703.0,67.0,3.0,45.0,2.0,1.0,67.632476,2011-02-16,16,2,2011,7
198,213.0,California,No,Basic,High School or Below,Employed,F,Urban,Single,Special,Offer1,Agent,Four-Door Car,Medsize,,,,,,,,,,,0,0,0,0
199,214.0,Arizona,No,Basic,College,Employed,M,Suburban,Divorced,Personal,Offer4,Agent,Four-Door Car,Small,6047.02516,2011-02-19,20396.0,76.0,15.0,60.0,1.0,4.0,364.8,2011-02-19,19,2,2011,7
200,215.0,Oregon,No,Extended,College,Employed,F,Suburban,Married,Corporate,Offer4,Call Center,Four-Door Car,Large,11140.30248,2011-01-21,27679.0,150.0,30.0,28.0,0.0,3.0,722.486994,2011-01-21,21,1,2011,3
201,216.0,Oregon,No,Premium,College,Employed,M,Urban,Married,Corporate,Offer4,Agent,Sports Car,Small,4334.064096,2011-02-27,23904.0,123.0,1.0,67.0,3.0,1.0,590.4,2011-02-27,27,2,2011,8
202,217.0,Oregon,Yes,Extended,High School or Below,Others,F,Suburban,Married,Special,Offer1,Agent,Two-Door Car,Small,2799.74791,2011-02-04,65351.0,69.0,4.0,54.0,0.0,1.0,481.027516,2011-02-04,4,2,2011,5
203,218.0,Washington,Yes,Basic,High School or Below,Unemployed,F,Suburban,Divorced,Personal,Offer1,Web,Sports Car,Medsize,7923.136624,2011-01-18,0.0,113.0,20.0,1.0,0.0,7.0,1124.427734,2011-01-18,18,1,2011,3
204,219.0,California,No,Basic,College,Employed,M,Suburban,Married,Personal,Offer2,Branch,Four-Door Car,Medsize,3688.110888,2011-02-03,0.0,63.0,0.0,54.0,3.0,7.0,669.682001,2011-02-03,3,2,2011,5
205,220.0,Oregon,No,Basic,Bachelor,Employed,F,Suburban,Married,Personal,Offer3,Branch,Four-Door Car,Medsize,12067.45599,2011-01-02,0.0,116.0,14.0,35.0,0.0,2.0,1284.093173,2011-01-02,2,1,2011,52
206,221.0,California,No,Basic,Bachelor,Employed,M,Suburban,Divorced,Personal,Offer1,Call Center,Four-Door Car,Medsize,2924.976721,2011-01-09,64459.0,72.0,16.0,64.0,0.0,1.0,240.259479,2011-01-09,9,1,2011,1
207,222.0,Nevada,No,Basic,High School or Below,Employed,M,Suburban,Divorced,Personal,Offer1,Call Center,Four-Door Car,Small,15014.0927,2011-01-19,32961.0,190.0,13.0,53.0,0.0,3.0,912.0,2011-01-19,19,1,2011,3
208,223.0,Washington,Yes,Extended,High School or Below,Employed,M,Suburban,Single,Personal,Offer2,Branch,Two-Door Car,Small,9277.233839,2011-01-11,71416.0,116.0,10.0,0.0,0.0,3.0,556.8,2011-01-11,11,1,2011,2
209,224.0,Oregon,No,Basic,College,Others,F,Suburban,Married,Personal,Offer2,Call Center,SUV,Small,6274.123875,2011-01-31,68964.0,78.0,15.0,6.0,0.0,3.0,115.086827,2011-01-31,31,1,2011,5
210,225.0,Oregon,No,Extended,College,Employed,F,Suburban,Married,Personal,Offer3,Branch,Four-Door Car,Medsize,3886.647414,2011-01-11,78108.0,98.0,12.0,34.0,0.0,1.0,470.4,2011-01-11,11,1,2011,2
211,226.0,Nevada,No,Basic,College,Unemployed,M,Suburban,Single,Personal,Offer1,Branch,Two-Door Car,Medsize,4386.277558,2011-02-11,10621.0,67.0,28.0,22.0,0.0,5.0,321.6,2011-02-11,11,2,2011,6
212,227.0,Nevada,Yes,Basic,High School or Below,Employed,F,Rural,Single,Corporate,Offer2,Agent,Four-Door Car,Medsize,11365.26766,2011-01-22,84910.0,95.0,4.0,69.0,0.0,2.0,383.167471,2011-01-22,22,1,2011,3
213,228.0,Arizona,No,Basic,High School or Below,Employed,M,Urban,Married,Corporate,Offer1,Agent,SUV,Small,5610.96434,2011-02-24,77493.0,70.0,2.0,35.0,0.0,3.0,307.963291,2011-02-24,24,2,2011,8
214,229.0,California,No,Basic,Bachelor,Others,M,Suburban,Married,Corporate,Offer1,Agent,Four-Door Car,Small,2912.892035,2011-02-28,81097.0,74.0,7.0,67.0,0.0,1.0,355.2,2011-02-28,28,2,2011,9
215,230.0,Arizona,Yes,Basic,Bachelor,Unemployed,F,Suburban,Married,Corporate,Offer1,Call Center,Four-Door Car,Medsize,6915.729915,2011-01-25,96610.0,85.0,6.0,23.0,0.0,3.0,520.364752,2011-01-25,25,1,2011,4
216,231.0,Arizona,Yes,Basic,College,Employed,M,Urban,Single,Personal,Offer2,Agent,Two-Door Car,Medsize,6262.663307,2011-02-26,30110.0,159.0,20.0,71.0,0.0,1.0,466.436375,2011-02-26,26,2,2011,8
217,233.0,Oregon,No,Premium,Bachelor,Unemployed,F,Suburban,Married,Personal,Offer1,Web,SUV,Small,6503.397049,2011-02-19,22081.0,84.0,1.0,9.0,0.0,6.0,451.670309,2011-02-19,19,2,2011,7
218,234.0,Arizona,No,Basic,High School or Below,Unemployed,M,Suburban,Married,Personal,Offer3,Call Center,Two-Door Car,Medsize,8007.399376,2011-01-02,0.0,112.0,12.0,93.0,0.0,3.0,537.6,2011-01-02,2,1,2011,52
219,235.0,California,No,Basic,Bachelor,Employed,M,Suburban,Married,Personal,Offer1,Branch,Two-Door Car,Small,2929.916512,2011-01-02,98473.0,72.0,19.0,69.0,0.0,1.0,345.6,2011-01-02,2,1,2011,52
220,236.0,California,No,Basic,Bachelor,Employed,F,Rural,Married,Personal,Offer1,Web,Four-Door Car,Large,5969.55297,2011-01-26,97431.0,74.0,1.0,72.0,0.0,3.0,355.2,2011-01-26,26,1,2011,4
221,237.0,Washington,No,Extended,College,Employed,M,Urban,Divorced,Corporate,Offer2,Branch,SUV,Large,5473.15987,2011-02-02,93870.0,69.0,1.0,96.0,0.0,8.0,331.2,2011-02-02,2,2,2011,5
222,238.0,Washington,No,Basic,College,Unemployed,M,Suburban,Single,Personal,Offer2,Agent,Four-Door Car,Small,5645.396665,2011-02-27,50366.0,72.0,9.0,5.0,0.0,9.0,428.734656,2011-02-27,27,2,2011,8
223,239.0,Washington,No,Basic,Bachelor,Employed,F,Suburban,Single,Personal,Offer2,Agent,Four-Door Car,Small,6369.262355,2011-01-20,34498.0,83.0,30.0,72.0,0.0,7.0,398.4,2011-01-20,20,1,2011,3
224,240.0,Nevada,No,Basic,High School or Below,Employed,F,Suburban,Married,Corporate,Offer2,Agent,Two-Door Car,Small,11833.76732,2011-01-17,16552.0,103.0,23.0,53.0,0.0,2.0,494.4,2011-01-17,17,1,2011,3
225,241.0,Arizona,No,Basic,College,Employed,F,Rural,Married,Personal,Offer3,Agent,Four-Door Car,Large,6121.107929,2011-01-17,26787.0,77.0,7.0,50.0,0.0,5.0,369.6,2011-01-17,17,1,2011,3
226,242.0,Oregon,No,Basic,College,Unemployed,F,Suburban,Divorced,Corporate,Offer1,Branch,Four-Door Car,Small,5159.369746,2011-02-24,0.0,74.0,2.0,42.0,0.0,9.0,831.752839,2011-02-24,24,2,2011,8
227,243.0,California,No,Extended,College,Employed,M,Suburban,Married,Personal,Offer2,Web,Two-Door Car,Large,2514.59196,2011-02-14,43860.0,65.0,15.0,58.0,0.0,1.0,156.124914,2011-02-14,14,2,2011,7
228,244.0,California,No,Extended,College,Unemployed,F,Suburban,Single,Personal,Offer1,Agent,Two-Door Car,Medsize,8668.611261,2011-02-20,21474.0,114.0,13.0,72.0,2.0,9.0,373.428187,2011-02-20,20,2,2011,7
229,245.0,California,No,Extended,Bachelor,Others,M,Suburban,Divorced,Corporate,Offer3,Agent,Two-Door Car,Medsize,4960.965384,2011-02-19,18174.0,66.0,8.0,16.0,0.0,9.0,395.934815,2011-02-19,19,2,2011,7
230,246.0,Arizona,No,Basic,Bachelor,Employed,F,Suburban,Divorced,Personal,Offer4,Agent,Four-Door Car,Medsize,5504.139033,2011-02-08,0.0,73.0,18.0,45.0,0.0,5.0,350.4,2011-02-08,8,2,2011,6
231,248.0,Oregon,No,Extended,Bachelor,Unemployed,M,Suburban,Single,Corporate,Offer1,Branch,Luxury SUV,Medsize,7507.455372,2011-02-06,60920.0,64.0,10.0,61.0,0.0,2.0,231.201886,2011-02-06,6,2,2011,5
232,249.0,California,No,Basic,Master,Employed,M,Suburban,Married,Personal,Offer1,Call Center,Four-Door Car,Medsize,,,,,,,,,,,0,0,0,0
233,250.0,Arizona,No,Premium,High School or Below,Others,F,Suburban,Divorced,Personal,Offer3,Web,Two-Door Car,Medsize,5657.031588,2011-02-01,0.0,152.0,12.0,89.0,0.0,1.0,729.6,2011-02-01,1,2,2011,5
234,252.0,Arizona,No,Basic,Doctor,Employed,M,Suburban,Single,Personal,Offer1,Call Center,SUV,Medsize,5061.757902,2011-02-23,0.0,68.0,19.0,16.0,0.0,8.0,326.4,2011-02-23,23,2,2011,8
235,253.0,Washington,Yes,Basic,College,Others,F,Suburban,Divorced,Personal,Offer1,Agent,SUV,Small,5912.783829,2011-01-11,72208.0,73.0,3.0,84.0,0.0,8.0,350.4,2011-01-11,11,1,2011,2
